LASTUPDATEDATE,BUILDINGNAMEID,ENGLISHBUILDINGNAME,CHINESEBUILDINGNAME,NAMESTATUS,ST_CODE
2023/09/03 00:00:00,"1109613249",Ginza Square,銀座廣場,E,
2023/09/03 00:00:00,"1109613280",Oriental House,東方大廈,E,
2023/09/03 00:00:00,"1109613252",Breakthrough Centre,突破中心,E,
2023/09/03 00:00:00,"1109613329",Sino Centre,信和中心,E,
2023/09/03 00:00:00,"1109613321",Jenny's Court,瑞珍閣,E,
2023/09/03 00:00:00,"1109613263",Yau Shing Mansion,友誠大廈,O,
2023/09/03 00:00:00,"1109613343",Yen Chun Mansion,仁俊大廈,E,
2023/09/03 00:00:00,"1109613327",Agatha House,嘉泰大樓,E,"71359"
2023/09/03 00:00:00,"1109613333",Kwan Kang Building,昆鏡大廈,O,
2023/09/03 00:00:00,"1109613255",,永安樓,E,"71362"
2023/09/03 00:00:00,"1109613334",Heung To College Of Professional Studies,香島專科學校,E,
2023/09/03 00:00:00,"1109613289",Wing Tak Building,榮德大廈,E,
2023/09/03 00:00:00,"1109613316",Yu Hing Mansion,餘慶大廈,E,
2023/09/03 00:00:00,"1109613312",Happy Garden,仁歡花園,E,
2023/09/03 00:00:00,"1109613337",Circle Garden,永光花園,E,
2023/09/03 00:00:00,"1109613269",Chung Kiu Commercial Building,中僑商業大廈,E,
2023/09/03 00:00:00,"1109613278",Boundary Street Substation,界限街變電站,E,"71552"
2023/09/03 00:00:00,"1109613328",,佳業樓,E,
2023/09/03 00:00:00,"1109613274",Wah Mei Building,華美樓,E,"79825"
2023/09/03 00:00:00,"1109613292",President Commercial Centre,總統商業大廈,E,
2023/09/03 00:00:00,"1109613266",Wing On House,永安樓,O,"71362"
2023/09/03 00:00:00,"1109613326",David Mansion,德利樓,E,
2023/09/03 00:00:00,"1109613300",Agatha House,嘉泰大樓,E,"71359"
2023/09/03 00:00:00,"1109613309",Hollywood Plaza,荷李活商業中心,E,
2023/09/03 00:00:00,"1109613276",Hing Fat Building,興發大廈,O,
2023/09/03 00:00:00,"1109613314",On Lee Building,安利大廈,E,
2023/09/03 00:00:00,"1109613253",Cheong Wai Building,昌威大廈,E,
2023/09/03 00:00:00,"1109613323",Agatha House,嘉泰大樓,E,"71359"
2023/09/03 00:00:00,"1109613285",The Hong Kong Sze Yap Commercial & Industrial Association School,香港四邑商工總會學校,O,"71546"
2023/09/03 00:00:00,"1109613272",Lee Kong Commercial Building,利廣商業大廈,E,
2023/09/03 00:00:00,"1109613295",Jenny's Court,瑞珍閣,E,
2023/09/03 00:00:00,"1109613284",The Hong Kong Sze Yap Commercial & Industrial Association San Wui Commercial Society School,香港四邑商工總會新會商會學校,E,"71546"
2023/09/03 00:00:00,"1109613270",Ming Fat Mansion,明發大廈,E,
2023/09/03 00:00:00,"1109613301",Agatha House,嘉泰大樓,E,"71359"
2023/09/03 00:00:00,"1109613286",Radar Station,,E,
2023/09/03 00:00:00,"1109613313",Agatha House,嘉泰大廈,E,"71359"
2023/09/03 00:00:00,"1109613346",Peaceful Building,安居大廈,E,
2023/09/03 00:00:00,"1109613273",King Star Commercial Centre,星皇商業中心,E,
2023/09/03 00:00:00,"1109613341",Kam Po Building,金寶大廈,E,"71358"
2023/09/03 00:00:00,"1109613303",Kam Chung Building,金淞大廈,E,
2023/09/03 00:00:00,"1109613250",Fortune Crest,福苑,E,
2023/09/03 00:00:00,"1109613339",Student Residence City University of Hong Kong Hall 8,,E,"77998"
2023/09/03 00:00:00,"1109613306",Ample Building Block A-H,仁寶大廈Ａ－Ｈ座,E,"79323"
2023/09/03 00:00:00,"1109613349",Bell House,寶寧大廈,E,
2023/09/03 00:00:00,"1109613361",Kam Po Building,金寶大廈,E,"71358"
2023/09/03 00:00:00,"1109613446",Sunningdale,蕙逸居,E,
2023/09/03 00:00:00,"1109613441",Lai Shing Building,麗星大廈,E,
2023/09/03 00:00:00,"1109613390",Lee Hung Building,利鴻大樓,E,
2023/09/03 00:00:00,"1109613423",Parkes Mansion,康寧大廈,E,
2023/09/03 00:00:00,"1109613447",Honytex Building,好利時大廈,E,
2023/09/03 00:00:00,"1109613392",,其昌樓,E,"79925"
2023/09/03 00:00:00,"1109613353",Yee Fat Building,宜發大廈,E,
2023/09/03 00:00:00,"1109613397",Grand House,嘉齡樓,E,"79924"
2023/09/03 00:00:00,"1109613400",Good Harvest Commercial Building,好收成商業大廈,E,
2023/09/03 00:00:00,"1109613358",Sheung On House,常安樓,E,
2023/09/03 00:00:00,"1109613422",Astoria Building,天星大廈,E,
2023/09/03 00:00:00,"1109613375",Yuen King Building,遠景大廈,E,
2023/09/03 00:00:00,"1109613433",Lee Man Building,利民大廈,E,
2023/09/03 00:00:00,"1109613369",Kiu Ming Mansion,僑明大廈,E,
2023/09/03 00:00:00,"1109613372",Kiu Ming Mansion,僑明大廈,E,
2023/09/03 00:00:00,"1109613389",Lee Hung Building,利鴻大樓,E,
2023/09/03 00:00:00,"1109613417",Man Wing Building,萬榮大廈,E,
2023/09/03 00:00:00,"1109613407",Parkes Building,伯嘉士大廈,E,
2023/09/03 00:00:00,"1109613411",Kelly Commercial Centre,基利商業大廈,E,
2023/09/03 00:00:00,"1109613396",Merlin Building,美輪大廈,E,
2023/09/03 00:00:00,"1109613391",Daily House,海利行,E,
2023/09/03 00:00:00,"1109613436",Bridal Tea House Hotel,紅茶館酒店,E,"80083"
2023/09/03 00:00:00,"1109613419",Ming Fong Building,明芳樓,O,
2023/09/03 00:00:00,"1109613359",Maple Court,金楓雅閣,E,
2023/09/03 00:00:00,"1109613366",Chow Tai Fook Centre,周大福商業中心,E,
2023/09/03 00:00:00,"1109613365",Arthur Commercial Building,雅達商業大廈,E,
2023/09/03 00:00:00,"1109613420",Kiu Kin Building,僑建大廈,O,
2023/09/03 00:00:00,"1109613354",Kowloon Park Administration Building,九龍公園行政大樓,E,"75002"
2023/09/03 00:00:00,"1109613424",Man Chik Building,文績樓,E,"71357"
2023/09/03 00:00:00,"1109613386",Foo Tai Building,福泰大廈,E,
2023/09/03 00:00:00,"1109613416",Lee Man Building,利民大廈,E,
2023/09/03 00:00:00,"1109613382",Kam Fat Building,金發大廈,E,
2023/09/03 00:00:00,"1109613430",Prosperity Building,德發大廈,E,
2023/09/03 00:00:00,"1109613380",Michaelson House,萬高商業大廈,E,
2023/09/03 00:00:00,"1109613403",Tung Fat Building,東發樓,E,
2023/09/03 00:00:00,"1109613439",Zhongda Building,中達大廈,E,
2023/09/03 00:00:00,"1109613401",Wofoo Commercial Building,和富商業大廈,E,
2023/09/03 00:00:00,"1109613383",Auditoria Building,演藝大樓,E,"77523"
2023/09/03 00:00:00,"1109613410",Market Street Refuse Collection Point,街市街垃圾收集站,E,"73668"
2023/09/03 00:00:00,"1109613363",Hong Kong Cultural Centre Studio Theatre,香港文化中心劇場,E,"77523"
2023/09/03 00:00:00,"1109613431",Kar Tseuk Building,嘉爵大廈,E,
2023/09/03 00:00:00,"1109613440",Hon Hing Comm Building,漢興商業大廈,E,
2023/09/03 00:00:00,"1109613348",Kam Po Building,金寶大廈,E,"71358"
2023/09/03 00:00:00,"1109613376",Kiu Ming Mansion,僑明大廈,E,
2023/09/03 00:00:00,"1109613371",Kiu Ming Mansion,僑明大廈,E,
2024/01/23 00:00:00,"1109613445",Tung Choi Street 59 Substation,通菜街五十九號變電站,E,
2023/09/03 00:00:00,"1109613351",Yue Hwa International Building,裕華國際大廈,E,
2023/09/03 00:00:00,"1109613429",CTMA Centre,兆萬中心,E,
2023/09/03 00:00:00,"1109613398",Kam Shing Building,金誠大廈,E,
2023/09/03 00:00:00,"1109613367",Kam Po Building,金寶大廈,E,"71358"
2023/09/03 00:00:00,"1109613362",Chi Hing Building,志興樓,E,
2023/09/03 00:00:00,"1109613357",Wing Kwok Centre,榮國中心,E,
2023/09/03 00:00:00,"1109613399",Goodrich Hotel,豪境酒店,E,
2023/09/03 00:00:00,"1109613442",Lung Ma Building,龍馬大廈,E,"71697"
2023/09/03 00:00:00,"1109613377",Lucky Building,幸運大廈,E,
2023/09/03 00:00:00,"1109613360",Ashley Nine,順豐大廈,E,
2023/09/03 00:00:00,"1109613387",Wing Sing Building,永星大廈,E,
2023/09/03 00:00:00,"1109613394",Pakpolee Commercial Centre,百寶利商業中心,E,
2023/09/03 00:00:00,"1109613373",Kiu Ming Mansion,僑明大廈,E,
2023/09/03 00:00:00,"1109613384",Grand House,嘉齡樓,E,"79924"
2023/09/03 00:00:00,"1109613414",Boundary Street Sports Centre No.2,界限街二號體育館,E,
2023/09/03 00:00:00,"1109613381",Will Strong Development Building,健能發展大廈,E,
2023/09/03 00:00:00,"1109613418",Man Wing Mansion,萬榮大樓,O,
2023/09/03 00:00:00,"1109613393",,其昌樓,E,"79925"
2023/09/03 00:00:00,"1109613435",Boundary Street Sports Ground Substation,界限街室內運動場變電站,E,
2023/09/03 00:00:00,"1109613421",Kiu Kin Mansion,僑建大廈,E,
2023/09/03 00:00:00,"1109613370",Kiu Ming Mansion,僑明大廈,E,
2023/09/03 00:00:00,"1109613408",Hing Wan Commercial Building,慶雲商業大廈,E,
2023/09/03 00:00:00,"1109613427",Lee Man Building,利民大廈,E,
2023/09/03 00:00:00,"1109613385",Lai Kee Mansion,禮基大廈,E,
2023/09/03 00:00:00,"1109613443",Independent Building,獨立大廈,E,
2023/09/03 00:00:00,"1109613434",Lung Mong Building,龍旺大廈,E,
2023/09/03 00:00:00,"1109613374",Fa Yuen Tower,花園閣,E,
2023/09/03 00:00:00,"1109613395",Lee Hung Building,利鴻大樓,E,
2023/09/03 00:00:00,"1109613415",Wing Wah Building,榮華大樓,E,
2023/09/03 00:00:00,"1109613352",Kam Po Building,金寶大廈,E,"71358"
2023/09/03 00:00:00,"1109613425",Kwok Wing Building,國榮大樓,E,
2023/09/03 00:00:00,"1109613409",Parkes Commercial Building,嘉士商業大廈,E,
2023/09/03 00:00:00,"1109613388",Hang Lung Mansion,恒隆大廈,E,
2023/09/03 00:00:00,"1109613402",Lee Hung Building,利鴻大樓,E,
2023/09/03 00:00:00,"1109613350",Kiu Ming Mansion,僑明大廈,E,
2023/09/03 00:00:00,"1109613406",Tai Wo Commercial Building,泰和商業大樓,E,
2023/09/03 00:00:00,"1109613432",Nathan Road Court,彌敦道大樓,E,
2023/09/03 00:00:00,"1109613426",Kwok Wing House,國榮大樓,O,
2023/09/03 00:00:00,"1109613368",Lung Fai House,龍飛大樓,E,
2023/09/03 00:00:00,"1109613364",Pak Shing Building,百誠大廈,E,
2023/09/03 00:00:00,"1109613413",Arts Mansion,雅寶大廈,E,
2023/09/03 00:00:00,"1109613437",Consumer Council Resource Centre,消費者委員會資源中心,E,
2023/09/03 00:00:00,"1109613546",Po Ling Building,寶寧大廈,E,
2023/09/03 00:00:00,"1109613514",Ka Wing Building,嘉榮大廈,E,
2023/09/03 00:00:00,"1109613454","Parkes Street Refuse Collection Point, Public Toilet and Bathhouse",白加士街垃圾收集站，公廁及浴室,E,
2023/09/03 00:00:00,"1109613544",Sun Fai Building,新輝大廈,E,"70770"
2023/09/03 00:00:00,"1109613520",Ginza Plaza,銀城廣場,E,
2023/09/03 00:00:00,"1109613495",Mong Kok Plaza,旺角廣場,E,
2023/09/03 00:00:00,"1109613497",Kowloon Park Tsim Sha Tsui Resource Centre Substation,九龍公園尖沙咀資源中心變電站,E,
2023/09/03 00:00:00,"1109613547",Po Ling Building,寶寧大樓,E,
2023/09/03 00:00:00,"1109613519",Sunbeam Commercial Building,新光商業大廈,E,
2023/09/03 00:00:00,"1109613489",Lee Hing Building,利興大樓,E,
2023/09/03 00:00:00,"1109613475",Fa Yuen Street Municipal Services Building,花園街市政大廈,E,
2023/09/03 00:00:00,"1109613483",Bute Street Building,弼街樓,E,
2023/09/03 00:00:00,"1109613456",Cheong Kee House,昌記大廈,E,
2023/09/03 00:00:00,"1109613455",Bonds Mansion,寶聲大廈,E,
2023/09/03 00:00:00,"1109613502",Camy House,嘉美樓,O,
2023/09/03 00:00:00,"1109613509",Wah Mei Building,華美樓,E,
2023/09/03 00:00:00,"1109613528",Lucky House,鴻運大樓,E,
2023/09/03 00:00:00,"1109613511",Wah Yuen Building,華園大廈,E,
2023/09/03 00:00:00,"1109613508",Tung Kok Building,東角樓,E,
2023/09/03 00:00:00,"1109613526",Sino Cheer Plaza,新寶廣場,E,
2023/09/03 00:00:00,"1109613476",Alliance Primary School Tai Hang Tung,大坑東宣道小學,E,"71551"
2023/09/03 00:00:00,"1109613485",Student Residence City University of Hong Kong Hall 5,,O,"77998"
2023/09/03 00:00:00,"1109613496",Sincere House,先施大廈,E,
2023/09/03 00:00:00,"1109613504",Wah Mei Building,華美樓,E,
2023/09/03 00:00:00,"1109613500",Bute Street Building,弼街樓,E,
2023/09/03 00:00:00,"1109613538",Tung Yu House,東裕樓,E,"75037"
2023/09/03 00:00:00,"1109613523",Hong Kong Cultural Centre Administration Building,香港文化中心行政大樓,E,"77523"
2023/09/03 00:00:00,"1109613516",Wah Mei Building,華美樓,E,
2023/09/03 00:00:00,"1109613536",Hong Kong School of Commerce,香港商業專科學校,E,
2023/09/03 00:00:00,"1109613533",Mongkok City Building,旺角城大廈,E,
2023/09/03 00:00:00,"1109613470",Nam Shan Yuen Block 2,,E,"79484"
2023/09/03 00:00:00,"1109613492",,瑞意華廈,E,
2023/09/03 00:00:00,"1109613530",Tai Koon Mansion,大觀樓,E,
2023/09/03 00:00:00,"1109613494",Kam Yin Mansion,金源樓,E,"71356"
2023/09/03 00:00:00,"1109613529",Evergreen Hotel,萬年青酒店,O,
2023/09/03 00:00:00,"1109613501",Royal Commercial Centre,凱豪商業中心,E,
2023/09/03 00:00:00,"1109613513",,創遠樓,E,
2023/09/03 00:00:00,"1109613527",Luen On Building,聯安大廈,E,
2023/09/03 00:00:00,"1109613473",Tung Kok Building,東角樓,E,
2023/09/03 00:00:00,"1109613541",,南京大樓,E,
2023/09/03 00:00:00,"1109613522",Chee Hing Building,時興大廈,E,
2023/09/03 00:00:00,"1109613484",Chan Sui Kau Hall,陳瑞球堂,E,"77998"
2023/09/03 00:00:00,"1109613467",Gofuku Tower,幸福商業大廈,E,
2023/09/03 00:00:00,"1109613535",Haiphong Road Substation,海防道變電站,E,
2023/09/03 00:00:00,"1109613525",Wing Fu Mansion,永富大廈,E,
2023/09/03 00:00:00,"1109613450",Bridal Tea House Hotel,紅茶館酒店,E,"80083"
2023/09/03 00:00:00,"1109613460",Sai Yee Street Public Toilet,洗衣街公廁,E,
2023/09/03 00:00:00,"1109613498",Cheung Hing Building,祥興大廈,E,
2023/09/03 00:00:00,"1109613472",Mongkok Building,旺角大樓,E,
2023/09/03 00:00:00,"1109613515",Tung Hing Building,同興大廈,E,
2023/09/03 00:00:00,"1109613517",Bute Street Buidling,弼街樓,E,
2023/09/03 00:00:00,"1109613490",Tung Kin House,東健樓,E,"75037"
2023/09/03 00:00:00,"1109613491",A Lei Wah Building,利華樓,E,
2023/09/03 00:00:00,"1109613499",Wah Yuen Building,華園大廈,E,
2023/09/03 00:00:00,"1109613532",Chung Lee Building,忠利大廈,E,
2023/09/03 00:00:00,"1109613505",Hong Lok House,康樂大樓,O,
2023/09/03 00:00:00,"1109613510",Wah Mei Building,華美樓,E,
2023/09/03 00:00:00,"1109613469",United Christian College,匯基書院,E,
2023/09/03 00:00:00,"1109613518",Singwa Commercial Building,盛華商業大廈,E,
2023/09/03 00:00:00,"1109613452",Yiu Cheong Building,耀昌大廈,E,
2023/09/03 00:00:00,"1109613540",Parkes Comm Centre,栢嘉商業中心,E,
2023/09/03 00:00:00,"1109613458",Eliza Building,伊利莎大廈,E,
2023/09/03 00:00:00,"1109613521",Kadak Building,嘉德大廈,E,
2023/09/03 00:00:00,"1109613486",Kam Yin Mansion,金源樓,E,"71356"
2023/09/03 00:00:00,"1109613543",Wing Kiu Building,永僑大廈,E,
2023/09/03 00:00:00,"1109613459",Ashley Mansion,雅士洋樓,E,
2023/09/03 00:00:00,"1109613457",Nam Fung House,南豐樓,E,"75035"
2023/09/03 00:00:00,"1109613542",Sun Kong House,新江大樓,E,
2023/09/03 00:00:00,"1109613462",Lung Ma Building,龍馬大廈,E,"71697"
2023/09/03 00:00:00,"1109613480",Casa Hotel,,E,
2023/09/03 00:00:00,"1109613466",Nam Yiu House,南堯樓,E,"75035"
2023/09/03 00:00:00,"1109613537",Po Ling Building,寶寧大廈,E,
2023/09/03 00:00:00,"1109613512",Kam Po Building,金寶樓,E,
2023/09/03 00:00:00,"1109613465",Flower Market Road Refuse Collection Point,花墟道垃圾收集站,E,
2023/09/03 00:00:00,"1109613503",Tung Kok Building,東角樓,E,
2023/09/03 00:00:00,"1109613493",Wah Yuen Building,華園大廈,E,
2023/09/03 00:00:00,"1109613507",Tung Hing Building,同興大廈,E,
2023/09/03 00:00:00,"1109613471",Prospect Building,展望大廈,E,
2023/09/03 00:00:00,"1109613453",Nam Shan Yuen Block 1,,E,"79484"
2023/09/03 00:00:00,"1109613545",Po Ling Building,寶寧大廈,E,
2023/09/03 00:00:00,"1109613468",Lee Kwan Building,利群大樓,E,
2023/09/03 00:00:00,"1109613451",Chung Shun Building,中信大廈,E,
2023/09/03 00:00:00,"1109613630",Nathan Apartments,彌敦大廈,E,
2023/09/03 00:00:00,"1109613560",Wingco Mansion,榮高樓,E,
2023/09/03 00:00:00,"1109613563",Hentiff Building,好達大廈,E,
2023/09/03 00:00:00,"1109613555",Pak Po Mansion,百寶大廈,E,
2023/09/03 00:00:00,"1109613573",Pak Po Mansion,百寶大廈,E,
2023/09/03 00:00:00,"1109613561",Boundary Street Sports Centre No.1,界限街一號體育館,E,
2023/09/03 00:00:00,"1109613640",Tat Ming Building,達明大廈,E,
2023/09/03 00:00:00,"1109613591",Kiu Kong Mansion,僑江大廈,E,
2023/09/03 00:00:00,"1109613606",Nathan Tower,彌敦行,E,
2023/09/03 00:00:00,"1109613565",Tat Lee Commercial Building,達利商業大廈,E,
2023/09/03 00:00:00,"1109613619",Fa Yuen Commercial Building,花園商業大廈,E,
2023/09/03 00:00:00,"1109613593",Pak Cheung Building,百祥大廈,E,
2023/09/03 00:00:00,"1109613579",Student Residence City University of Hong Kong Hall 4,,O,"77998"
2023/09/03 00:00:00,"1109613615",Kam Wah Building,錦華樓,E,
2023/09/03 00:00:00,"1109613622",Cheng Wah Mansion,正華大廈,E,
2023/09/03 00:00:00,"1109613642",Hong Kong Cultural Centre Exhibition Gallery,香港文化中心展覽館,E,"77523"
2023/09/03 00:00:00,"1109613614",Vico Mansion,懷高大廈,E,
2023/09/03 00:00:00,"1109613566",Jockey Club Humanity Hall,賽馬會敬賢堂,E,"77998"
2023/09/03 00:00:00,"1109613644",Tat Ming Building,達明大廈,E,
2023/09/03 00:00:00,"1109613590",Pak Tat Mansion,百達大廈,E,
2023/09/03 00:00:00,"1109613551",Hankow Centre,漢口中心,E,
2023/09/03 00:00:00,"1109613554",Sands Building,新聲大廈,E,
2023/09/03 00:00:00,"1109613598",Golden Dragon Commercial Building,金龍商業大廈,E,
2023/09/03 00:00:00,"1109613581",King Hing Building,建興大廈,E,
2023/09/03 00:00:00,"1109613626",Workingbond Commercial Centre,華邦商業中心,E,
2023/09/03 00:00:00,"1109613621",Cheng Wah Mansion,正華大廈,E,
2023/09/03 00:00:00,"1109613586",Mount Beacon House 15,,E,"79683"
2023/09/03 00:00:00,"1109613574",Pak Po Mansion,百寶大廈,E,
2023/09/03 00:00:00,"1109613604",Wing Mui Building,榮梅大廈,E,
2023/09/03 00:00:00,"1109613558",Hon Kwong Mansion,漢光大廈,E,
2023/09/03 00:00:00,"1109613647",Kwok Chai Building,國際大廈,E,
2023/09/03 00:00:00,"1109613617",Tung Yu Building,東裕大廈,E,
2023/09/03 00:00:00,"1109613553",Hung Tak Building,鴻德大廈,E,
2023/09/03 00:00:00,"1109613638",Hang Shing Building,恒成大廈,E,
2023/09/03 00:00:00,"1109613633",Foremost Building,福樂大廈,E,
2023/09/03 00:00:00,"1109613623",Tai Fung House,泰豐大廈,E,
2023/09/03 00:00:00,"1109613605",Flower Villa,百花閣,E,
2023/09/03 00:00:00,"1109613597",Austin Plaza,柯士甸廣場,E,
2023/09/03 00:00:00,"1109613613",Witty Commercial Building,威達商業大廈,E,
2023/09/03 00:00:00,"1109613570",Yau Woo Apartments,友和大樓,E,
2023/09/03 00:00:00,"1109613583",Pilkem House,利金大樓,E,
2023/09/03 00:00:00,"1109613625",Cheng Wah Mansion,正華大廈,E,
2023/09/03 00:00:00,"1109613610",Tai On Building,大安大廈,E,
2023/09/03 00:00:00,"1109613595",Tung Yi House,東怡樓,E,"75037"
2023/09/03 00:00:00,"1109613584",Alhambra Building,平安大樓,E,
2023/09/03 00:00:00,"1109613585",Sun Mong House,新旺大樓,E,
2023/09/03 00:00:00,"1109613567",Student Residence City University of Hong Kong Hall 1,,O,"77998"
2023/09/03 00:00:00,"1109613629",Honour House,金勳大廈,E,
2023/09/03 00:00:00,"1109613600",Pak Cheung Building,百祥大廈,E,
2023/09/03 00:00:00,"1109613594",Hong Ning House,康寧樓,E,
2023/09/03 00:00:00,"1109613578",Jockey Club Academy Hall,賽馬會群智堂,E,"77998"
2023/09/03 00:00:00,"1109613612",Kam Shek Commercial Building,金石商業大樓,E,
2023/09/03 00:00:00,"1109613576",Pak Po Mansion,百寶大廈,E,
2023/09/03 00:00:00,"1109613571",Yau Woo Building,友和大樓,O,
2023/09/03 00:00:00,"1109613646",Grandview Building,宏景樓,O,
2023/09/03 00:00:00,"1109613602",Kensington Plaza,金威廣場,E,
2023/09/03 00:00:00,"1109613624",Pak Cheung Building,百祥大廈,E,
2023/09/03 00:00:00,"1109613550",Chung Lee Building,忠利大廈,E,
2023/09/03 00:00:00,"1109613637",Wah Fat Mansion,華發大廈,E,
2023/09/03 00:00:00,"1109613618",Hamilton Street Substation,咸美頓街變電站,E,"71689"
2023/09/03 00:00:00,"1109613634",Gee Foo Commercial Building,致富商業大廈,E,
2023/09/03 00:00:00,"1109613549",Bowring Building,寶靈大樓,E,
2023/09/03 00:00:00,"1109613588",Pilkem Court,利金閣,E,
2023/09/03 00:00:00,"1109613552",Onward Building,康祐大廈,E,
2023/09/03 00:00:00,"1109613643",Tat Ming Building,達明大廈,E,
2023/09/03 00:00:00,"1109613592",Mount Beacon House 12,,E,"79683"
2023/09/03 00:00:00,"1109613645",Grandview Building,宏景大廈,E,
2023/09/03 00:00:00,"1109613557",Sun Fai Building,新輝大廈,E,"70770"
2023/09/03 00:00:00,"1109613607",Pak Cheung Building,百祥大廈,E,
